468: {2, 3, 9, 14, 23, 27, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 114}
477: {2, 3, 11, 13, 24, 28, 34, 36, 38, 43, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 99, 111, 113}
479: {2, 3, 9, 15, 23, 26, 34, 37, 38, 43, 53, 56, 59, 63, 67, 76, 85, 86, 90, 93, 99, 110, 116}
485: {2, 6, 9, 15, 23, 26, 34, 37, 38, 44, 53, 56, 59, 63, 67, 76, 85, 86, 90, 93, 99, 110, 116}
489: {2, 3, 10, 13, 23, 27, 34, 36, 39, 41, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 107, 117}
494: {2, 6, 10, 13, 23, 27, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 99, 107, 117}
501: {2, 3, 9, 14, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 114}
503: {2, 3, 9, 15, 23, 27, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 115}
505: {2, 4, 10, 14, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 114}
510: {2, 6, 11, 16, 24, 28, 34, 36, 38, 43, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 99, 110, 113}
517: {2, 3, 10, 13, 23, 27, 34, 36, 39, 41, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 111, 117}
522: {2, 4, 9, 15, 23, 27, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 114}
539: {2, 3, 10, 14, 23, 27, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
541: {2, 3, 9, 14, 23, 26, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 115}
551: {2, 6, 11, 13, 24, 28, 34, 36, 38, 41, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 99, 111, 113}
565: {2, 4, 9, 15, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
567: {2, 3, 10, 14, 23, 26, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 114}
571: {2, 3, 9, 15, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 115}
573: {2, 3, 9, 14, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 114}
575: {2, 3, 10, 13, 23, 26, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 99, 111, 114}
578: {2, 3, 9, 14, 23, 27, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 114}
588: {2, 6, 11, 13, 24, 28, 34, 36, 38, 41, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 98, 111, 113}
589: {2, 5, 11, 16, 24, 28, 34, 36, 38, 41, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 98, 110, 113}
608: {2, 6, 10, 13, 23, 26, 34, 36, 39, 41, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 111, 114}
621: {2, 6, 10, 14, 23, 27, 34, 36, 39, 43, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 107, 114}
627: {2, 6, 11, 14, 23, 27, 34, 37, 38, 44, 53, 56, 59, 63, 67, 76, 85, 86, 90, 93, 100, 110, 116}
634: {2, 3, 10, 13, 23, 27, 34, 36, 39, 41, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 107, 114}
635: {2, 3, 10, 13, 23, 26, 34, 36, 39, 43, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 99, 107, 114}
644: {2, 6, 10, 13, 23, 26, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 111, 114}
647: {2, 4, 10, 15, 23, 26, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 115}
651: {2, 3, 9, 14, 23, 26, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 114}
653: {2, 6, 10, 14, 23, 26, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 111, 114}
656: {2, 3, 9, 14, 23, 27, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 114}
657: {2, 6, 11, 15, 24, 28, 34, 37, 39, 40, 53, 54, 59, 63, 67, 76, 85, 86, 90, 94, 99, 107, 114}
659: {2, 3, 10, 14, 23, 27, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 111, 117}
672: {2, 6, 11, 13, 24, 28, 34, 36, 38, 43, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 99, 110, 113}
680: {2, 4, 9, 15, 23, 26, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 115}
684: {2, 4, 9, 14, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 114}
690: {2, 3, 9, 15, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 114}
691: {2, 4, 9, 14, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 114}
701: {1, 3, 9, 13, 23, 25, 34, 36, 38, 44, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 114}
711: {2, 6, 10, 14, 23, 26, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 107, 117}
712: {2, 6, 9, 13, 24, 28, 34, 37, 39, 43, 53, 54, 60, 64, 67, 76, 85, 86, 90, 94, 99, 109, 114}
718: {2, 3, 10, 14, 23, 26, 34, 36, 39, 41, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 107, 117}
729: {2, 4, 9, 15, 23, 26, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
730: {2, 3, 10, 15, 23, 27, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 115}
731: {2, 6, 10, 14, 23, 27, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 111, 114}
736: {2, 4, 10, 15, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 114}
741: {2, 3, 11, 13, 24, 28, 34, 36, 38, 43, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 98, 110, 113}
742: {2, 4, 9, 15, 23, 26, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 115}
744: {2, 4, 10, 15, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 115}
745: {2, 6, 10, 14, 23, 27, 34, 36, 39, 41, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 99, 107, 117}
746: {2, 3, 10, 15, 23, 27, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 114}
752: {2, 4, 9, 14, 23, 27, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 114}
765: {2, 3, 10, 13, 23, 27, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 98, 107, 117}
775: {2, 6, 11, 16, 24, 28, 34, 37, 39, 45, 53, 54, 60, 63, 67, 76, 85, 86, 90, 94, 98, 109, 114}
778: {2, 3, 10, 13, 23, 26, 34, 36, 39, 43, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 99, 111, 114}
779: {2, 3, 9, 14, 23, 27, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 114}
781: {2, 3, 10, 14, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 115}
785: {2, 3, 9, 15, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 114}
786: {1, 3, 9, 13, 23, 25, 34, 36, 38, 44, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 98, 110, 114}
793: {2, 3, 10, 15, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 114}
796: {1, 3, 10, 13, 23, 25, 34, 36, 38, 41, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 113}
800: {2, 3, 10, 13, 23, 27, 34, 36, 39, 44, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 99, 107, 117}
805: {2, 4, 10, 15, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 114}
809: {2, 4, 9, 14, 23, 27, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
826: {2, 3, 10, 14, 23, 27, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 115}
837: {2, 3, 9, 14, 23, 27, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
842: {1, 3, 10, 13, 23, 25, 34, 36, 38, 44, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 99, 110, 114}
844: {2, 5, 11, 16, 24, 28, 34, 36, 38, 41, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 98, 111, 113}
845: {2, 3, 9, 14, 23, 26, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 114}
847: {2, 3, 10, 14, 23, 26, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
862: {2, 3, 9, 14, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 114}
865: {2, 3, 10, 14, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
866: {2, 3, 10, 14, 23, 27, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 114}
868: {2, 6, 10, 14, 23, 27, 34, 36, 39, 43, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 99, 111, 117}
869: {2, 3, 11, 16, 24, 28, 34, 36, 38, 43, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 99, 111, 113}
873: {2, 3, 10, 14, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
875: {2, 3, 9, 15, 23, 26, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
877: {2, 3, 10, 15, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 115}
878: {2, 3, 9, 15, 23, 27, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 114}
894: {2, 4, 9, 14, 23, 26, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
896: {2, 3, 10, 13, 23, 27, 34, 36, 39, 43, 52, 57, 59, 65, 67, 76, 85, 86, 90, 93, 99, 107, 114}
903: {2, 3, 9, 13, 24, 28, 34, 37, 39, 43, 53, 54, 60, 64, 67, 76, 85, 86, 90, 94, 98, 107, 114}
904: {2, 3, 9, 15, 24, 28, 34, 37, 39, 45, 53, 54, 60, 63, 67, 76, 85, 86, 90, 94, 99, 107, 114}
911: {2, 4, 9, 15, 23, 27, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 98, 108, 114}
914: {2, 6, 11, 16, 24, 28, 34, 37, 39, 41, 53, 54, 59, 63, 67, 76, 85, 86, 90, 94, 98, 109, 114}
916: {2, 3, 9, 15, 23, 26, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 114}
917: {2, 3, 9, 15, 23, 27, 34, 36, 39, 41, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
932: {2, 6, 11, 16, 24, 28, 34, 37, 39, 41, 53, 54, 59, 64, 67, 76, 85, 86, 90, 94, 99, 107, 114}
939: {2, 6, 9, 16, 24, 28, 34, 37, 39, 41, 53, 54, 60, 63, 67, 76, 85, 86, 90, 94, 98, 109, 114}
943: {1, 3, 9, 15, 23, 25, 34, 36, 38, 44, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 114}
945: {2, 6, 11, 16, 23, 28, 34, 36, 39, 41, 53, 56, 59, 63, 67, 78, 85, 86, 90, 93, 99, 110, 116}
953: {2, 6, 9, 16, 24, 28, 34, 37, 39, 45, 53, 54, 59, 64, 67, 76, 85, 86, 90, 94, 99, 109, 114}
958: {2, 3, 10, 13, 23, 28, 34, 36, 39, 41, 53, 56, 59, 63, 69, 77, 85, 86, 90, 93, 98, 110, 116}
960: {2, 3, 10, 14, 23, 27, 34, 36, 39, 40, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 108, 115}
967: {1, 6, 9, 13, 23, 25, 34, 36, 38, 44, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 98, 107, 114}
971: {2, 6, 11, 13, 24, 28, 34, 37, 39, 41, 53, 54, 60, 63, 67, 76, 85, 86, 90, 94, 99, 107, 114}
972: {2, 3, 11, 13, 23, 28, 34, 36, 39, 41, 53, 56, 59, 63, 69, 76, 85, 86, 90, 93, 98, 110, 116}
975: {2, 6, 11, 13, 23, 28, 34, 36, 39, 46, 53, 56, 59, 63, 69, 76, 85, 86, 90, 93, 98, 111, 116}
976: {2, 3, 9, 16, 24, 28, 34, 37, 39, 43, 53, 54, 60, 64, 67, 76, 85, 86, 90, 94, 98, 107, 114}
987: {2, 6, 11, 15, 24, 28, 34, 37, 39, 41, 53, 54, 60, 63, 67, 76, 85, 86, 90, 94, 98, 109, 114}
1000: {1, 6, 10, 15, 23, 25, 34, 36, 38, 43, 52, 54, 59, 63, 67, 76, 85, 86, 90, 93, 98, 110, 113}
1006: {2, 3, 9, 16, 24, 28, 34, 37, 39, 43, 53, 54, 59, 64, 67, 76, 85, 86, 90, 94, 99, 109, 114}
1011: {2, 3, 10, 15, 23, 26, 34, 36, 39, 42, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
1012: {2, 3, 9, 15, 24, 28, 34, 37, 39, 40, 53, 54, 59, 63, 67, 76, 85, 86, 90, 94, 98, 107, 114}
1024: {2, 3, 10, 15, 23, 26, 34, 36, 39, 44, 52, 55, 59, 63, 67, 76, 85, 86, 90, 93, 99, 107, 115}
1028: {2, 6, 9, 14, 23, 27, 34, 37, 38, 44, 53, 56, 59, 63, 67, 76, 85, 86, 90, 93, 100, 110, 116}
